FID,LAT,LONG_,ELEV,dailymet_livneh2015
2888,35.09375,-103.09375,1200.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-103.09375
2889,35.09375,-103.15625,1190.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-103.15625
2890,35.09375,-103.21875,1207.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-103.21875
2891,35.09375,-103.28125,1221.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-103.28125
2892,35.09375,-103.34375,1234.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-103.34375
2893,35.09375,-103.40625,1240.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-103.40625
2894,35.09375,-103.46875,1219.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-103.46875
2895,35.09375,-103.53125,1224.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-103.53125
2896,35.09375,-103.59375,1233.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-103.59375
2897,35.09375,-103.65625,1244.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-103.65625
2898,35.09375,-103.71875,1274.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-103.71875
2899,35.09375,-103.78125,1307.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-103.78125
2900,35.09375,-103.84375,1344.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-103.84375
2901,35.09375,-103.90625,1347.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-103.90625
2902,35.09375,-103.96875,1372.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-103.96875
2903,35.09375,-104.03125,1368.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-104.03125
2904,35.09375,-104.09375,1326.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-104.09375
2905,35.09375,-104.15625,1364.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-104.15625
2906,35.09375,-104.21875,1387.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-104.21875
2907,35.09375,-104.28125,1401.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-104.28125
2908,35.09375,-104.34375,1439.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-104.34375
2909,35.09375,-104.40625,1435.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-104.40625
2910,35.09375,-104.46875,1426.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-104.46875
2911,35.09375,-104.53125,1449.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-104.53125
2912,35.09375,-104.59375,1492.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-104.59375
2913,35.09375,-104.65625,1467.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-104.65625
2914,35.09375,-104.71875,1525.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-104.71875
2915,35.09375,-104.78125,1542.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-104.78125
2916,35.09375,-104.84375,1544.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-104.84375
2917,35.09375,-104.90625,1614.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-104.90625
2918,35.09375,-104.96875,1652.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-104.96875
2919,35.09375,-105.03125,1636.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-105.03125
2920,35.09375,-105.09375,1690.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-105.09375
2921,35.09375,-105.15625,1718.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-105.15625
2922,35.09375,-105.21875,1746.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-105.21875
2923,35.09375,-105.28125,1793.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-105.28125
2924,35.09375,-105.34375,1856.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-105.34375
2925,35.09375,-105.40625,1919.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-105.40625
2926,35.09375,-105.46875,1983.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-105.46875
2927,35.09375,-105.53125,2038.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-105.53125
2928,35.09375,-105.59375,2101.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-105.59375
2929,35.09375,-105.65625,2207.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-105.65625
2930,35.09375,-105.71875,2132.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-105.71875
2931,35.09375,-105.78125,2078.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-105.78125
2932,35.09375,-105.84375,2043.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-105.84375
2933,35.09375,-105.90625,1947.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-105.90625
2934,35.09375,-105.96875,1904.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-105.96875
2935,35.09375,-106.03125,1906.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-106.03125
2936,35.09375,-106.09375,1928.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-106.09375
2937,35.09375,-106.15625,1978.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-106.15625
2938,35.09375,-106.21875,2043.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-106.21875
2939,35.09375,-106.28125,2145.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-106.28125
2940,35.09375,-106.34375,2087.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-106.34375
2941,35.09375,-106.40625,2200.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-106.40625
2942,35.09375,-106.46875,2039.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-106.46875
2943,35.09375,-106.53125,1681.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-106.53125
2944,35.09375,-106.59375,1596.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-106.59375
2945,35.09375,-106.65625,1519.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-106.65625
2946,35.09375,-106.71875,1558.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-106.71875
2947,35.09375,-106.78125,1718.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-106.78125
2948,35.09375,-106.84375,1786.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-106.84375
2949,35.09375,-106.90625,1676.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-106.90625
2950,35.09375,-106.96875,1653.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-106.96875
2951,35.09375,-107.03125,1697.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-107.03125
2952,35.09375,-107.09375,1729.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-107.09375
2953,35.09375,-107.15625,1845.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-107.15625
2954,35.09375,-107.21875,1911.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-107.21875
2955,35.09375,-107.28125,1787.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-107.28125
2956,35.09375,-107.34375,1805.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-107.34375
2957,35.09375,-107.40625,2000.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-107.40625
2958,35.09375,-107.46875,1944.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-107.46875
2959,35.09375,-107.53125,1917.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-107.53125
2960,35.09375,-107.59375,1927.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-107.59375
2961,35.09375,-107.65625,1925.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-107.65625
2962,35.09375,-107.71875,2101.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-107.71875
2963,35.09375,-107.78125,1967.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-107.78125
2964,35.09375,-107.84375,1965.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-107.84375
2965,35.09375,-107.90625,2076.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-107.90625
2966,35.09375,-107.96875,2346.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-107.96875
2967,35.09375,-108.03125,2359.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-108.03125
2968,35.09375,-108.09375,2478.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-108.09375
2969,35.09375,-108.15625,2522.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-108.15625
2970,35.09375,-108.21875,2505.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-108.21875
2971,35.09375,-108.28125,2285.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-108.28125
2972,35.09375,-108.34375,2202.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-108.34375
2973,35.09375,-108.40625,2201.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-108.40625
2974,35.09375,-108.46875,2168.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-108.46875
2975,35.09375,-108.53125,2130.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-108.53125
2976,35.09375,-108.59375,2124.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-108.59375
2977,35.09375,-108.65625,2133.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.09375_-108.65625
